['16.352', '79.5818', '-61.57529', '186.3995', '-0.3961258', '54.92628', '37.82646', '16.671', '320', '40']
['16.368', '79.59622', '-62.83976', '184.1778', '-0.3806419', '58.39003', '37.8139', '16.671', '320', '40']
['16.384', '79.60954', '-63.87182', '181.5946', '-0.3658447', '61.96536', '37.80155', '16.671', '320', '40']
['16.4', '79.62273', '-64.57269', '178.959', '-0.355339', '65.27245', '37.79136', '16.671', '320', '40']
['16.416', '79.63303', '-64.98144', '176.4428', '-0.3462753', '68.20203', '37.77993', '16.671', '320', '40']
['16.432', '79.64202', '-65.18227', '174.1288', '-0.3415031', '70.72655', '37.77019', '16.671', '320', '40']
['16.448', '79.64957', '-65.24379', '172.1001', '-0.3376579', '72.82521', '37.76389', '16.671', '320', '40']
['16.464', '79.65514', '-65.22303', '170.4426', '-0.3346024', '74.47906', '37.75949', '16.671', '320', '40']
['16.48', '79.65926', '-65.1721', '169.2116', '-0.3324051', '75.6693', '37.7565', '16.671', '320', '40']
['16.496', '79.6618', '-65.12761', '168.4581', '-0.3313408', '76.38368', '37.75338', '16.671', '320', '40']
['16.512', '79.66283', '-65.10553', '168.1829', '-0.3306885', '76.66548', '37.7521', '16.671', '320', '40']
['16.528', '79.6631', '-65.0991', '168.1499', '-0.3302078', '76.71822', '37.75221', '16.671', '320', '40']
['16.544', '79.66324', '-65.09844', '168.1506', '-0.3300705', '76.72405', '37.75248', '16.671', '320', '40']
['16.56', '79.66338', '-65.09883', '168.1492', '-0.3300362', '76.7246', '37.75268', '16.671', '320', '40']
['16.576', '79.66344', '-65.09883', '168.148', '-0.3300018', '76.72385', '37.75282', '16.671', '320', '40']
['16.592', '79.66351', '-65.09937', '168.1449', '-0.3300705', '76.72261', '37.75298', '16.671', '320', '40']
['16.608', '79.66344', '-65.1002', '168.1413', '-0.3301392', '76.72082', '37.75332', '16.671', '320', '40']
['16.624', '79.66338', '-65.10047', '168.1393', '-0.3301392', '76.71863', '37.75346', '16.671', '320', '40']
['16.64', '79.66344', '-65.10097', '168.1376', '-0.3301392', '76.71588', '37.75373', '16.671', '320', '40']
['16.656', '79.66331', '-65.10163', '168.136', '-0.3302078', '76.71258', '37.75412', '16.671', '320', '40']
['16.672', '79.66338', '-65.1019', '168.1354', '-0.3302422', '76.7086', '37.75438', '17.344', '410', '10']
['16.688', '79.66338', '-65.10212', '168.135', '-0.3303795', '76.70599', '37.75448', '17.344', '410', '10']
['16.704', '79.66846', '-65.11086', '168.1371', '-0.3304481', '76.70613', '37.7358', '17.344', '410', '10']
['16.72', '79.72256', '-65.1971', '168.1795', '-0.3307228', '76.72934', '37.37639', '17.344', '410', '10']
['16.736', '79.89677', '-65.47544', '168.3248', '-0.3314438', '76.85788', '36.17571', '17.344', '410', '10']
['16.752', '80.21764', '-65.9874', '168.5811', '-0.3320961', '77.11379', '33.98527', '17.344', '410', '10']
['16.768', '80.6827', '-66.72964', '168.9539', '-0.3327484', '77.48637', '30.80399', '17.344', '410', '10']
['16.784', '81.28976', '-67.69841', '169.4485', '-0.3340187', '77.97519', '26.64964', '17.344', '410', '10']
['16.8', '82.04123', '-68.89998', '170.0523', '-0.3360443', '78.58115', '21.51641', '17.344', '410', '10']
['16.816', '82.92906', '-70.31925', '170.7673', '-0.3374176', '79.29327', '15.4564', '17.344', '410', '10']
['16.832', '83.88096', '-71.84273', '171.5096', '-0.3390999', '80.08971', '8.885216', '17.344', '410', '10']
['16.848', '84.71667', '-73.18657', '172.0433', '-0.3388939', '80.90346', '2.807001', '17.344', '410', '10']
['16.864', '85.34324', '-74.20649', '172.2744', '-0.3380012', '81.70354', '-2.325711', '17.344', '410', '10']
['16.88', '85.75722', '-74.88973', '172.1935', '-0.3349457', '82.49833', '-6.476048', '17.344', '410', '10']
['16.896', '85.96362', '-75.24788', '171.7759', '-0.3280792', '83.28694', '-9.662103', '17.344', '410', '10']
['16.912', '85.95751', '-75.27453', '171.0369', '-0.3160973', '84.07123', '-11.88076', '17.344', '410', '10']
['16.928', '85.73737', '-74.96773', '169.9769', '-0.2980728', '84.84988', '-13.13757', '17.344', '410', '10']
['16.944', '85.30726', '-74.33399', '168.5879', '-0.2746239', '85.62868', '-13.44072', '17.344', '410', '10']
['16.96', '84.66209', '-73.36648', '166.8802', '-0.2461281', '86.3995', '-12.8055', '17.344', '410', '10']
['16.976', '83.80206', '-72.06723', '164.8494', '-0.2177696', '87.16099', '-11.1654', '17.344', '410', '10']
['16.992', '82.73364', '-70.44043', '162.4916', '-0.183609', '87.9218', '-8.537106', '17.344', '410', '10']
['17.008', '81.45126', '-68.48119', '159.8162', '-0.1463242', '88.67738', '-4.935613', '17.344', '410', '10']
['17.024', '79.96392', '-66.20163', '156.8315', '-0.1087303', '89.42782', '-0.3880586', '17.344', '410', '10']
['17.04', '78.33073', '-63.69362', '153.6163', '-0.06413269', '90.17949', '4.813301', '17.344', '410', '10']
['17.056', '76.65628', '-61.12408', '150.3496', '-0.02485657', '90.92814', '10.17589', '17.344', '410', '10']
['17.072', '74.98121', '-58.55713', '147.0747', '0.01836777', '91.6794', '15.53926', '17.344', '410', '10']
['17.088', '73.31067', '-55.99308', '143.795', '0.06241608', '92.4334', '20.89879', '17.344', '410', '10']
['17.104', '71.63979', '-53.42903', '140.5276', '0.1058807', '93.18782', '26.24792', '17.344', '410', '10']
['17.12', '69.99335', '-50.90412', '137.3074', '0.1491051', '93.92239', '31.51216', '17.344', '410', '10']
['17.136', '68.45224', '-48.54381', '134.2968', '0.1863213', '94.61632', '36.43514', '17.344', '410', '10']
['17.152', '67.05876', '-46.40591', '131.5683', '0.2243614', '95.24364', '40.89239', '17.344', '410', '10']
['17.168', '65.81652', '-44.49874', '129.1322', '0.2557068', '95.80518', '44.8758', '17.344', '410', '10']
['17.184', '64.72262', '-42.82186', '126.9899', '0.2835846', '96.29832', '48.38034', '17.344', '410', '10']
['17.2', '63.77716', '-41.37289', '125.1428', '0.3083725', '96.71937', '51.41057', '17.344', '410', '10']
['17.216', '62.9828', '-40.15352', '123.5866', '0.3289719', '97.07588', '53.96031', '17.344', '410', '10']
['17.232', '62.34008', '-39.16469', '122.3226', '0.347168', '97.36949', '56.02802', '17.344', '410', '10']
['17.248', '61.84249', '-38.40354', '121.3517', '0.3591499', '97.59217', '57.61972', '17.344', '410', '10']
['17.264', '61.4963', '-37.87201', '120.6733', '0.368351', '97.74763', '58.73505', '17.344', '410', '10']
['17.28', '61.30072', '-37.5697', '120.2859', '0.3740501', '97.83723', '59.3734', '17.344', '410', '10']
['17.296', '61.23513', '-37.46919', '120.1593', '0.3765907', '97.86937', '59.58659', '17.344', '410', '10']
['17.312', '61.22861', '-37.45799', '120.1415', '0.3781357', '97.87589', '59.6165', '17.344', '410', '10']
['17.328', '61.23014', '-37.45821', '120.1401', '0.3796463', '97.87624', '59.6205', '17.344', '410', '10']
['17.344', '61.22847', '-37.45639', '120.1409', '0.3797836', '97.87582', '59.62332', '17.344', '410', '10']
['17.36', '61.22718', '-37.45591', '120.1404', '0.379612', '97.87527', '59.62581', '17.631', '410', '20']
['17.376', '61.22828', '-37.49194', '120.2169', '0.3794746', '97.83064', '59.6277', '17.631', '410', '20']
['17.392', '61.22803', '-37.83871', '121.0221', '0.3789597', '97.34415', '59.6371', '17.631', '410', '20']
['17.408', '61.22812', '-38.81454', '123.3598', '0.3777924', '95.97649', '59.64379', '17.631', '410', '20']
['17.424', '61.23167', '-40.23125', '126.9272', '0.3771057', '93.82812', '59.63921', '17.631', '410', '20']
['17.44', '61.23748', '-41.76818', '131.1649', '0.3761444', '91.14532', '59.62638', '17.631', '410', '20']
['17.456', '61.24353', '-43.22442', '135.6999', '0.3753204', '88.08659', '59.60743', '17.631', '410', '20']
['17.472', '61.25195', '-44.45645', '140.184', '0.3751488', '84.87227', '59.58773', '17.631', '410', '20']
['17.488', '61.26093', '-45.29438', '143.9076', '0.3755608', '82.02653', '59.57118', '17.631', '410', '20']
['17.504', '61.26759', '-45.77739', '146.6071', '0.3766937', '79.82865', '59.55802', '17.631', '410', '20']
['17.52', '61.27283', '-46.04431', '148.4394', '0.3776207', '78.25184', '59.54903', '17.631', '410', '20']
['17.536', '61.27646', '-46.17948', '149.5761', '0.378891', '77.23567', '59.54297', '17.631', '410', '20']
['17.552', '61.27837', '-46.23178', '150.1268', '0.3797493', '76.71719', '59.54017', '17.631', '410', '20']
['17.568', '61.27885', '-46.24829', '150.2419', '0.3804359', '76.57821', '59.53879', '17.631', '410', '20']
['17.584', '61.27913', '-46.25557', '150.2383', '0.3809166', '76.55479', '59.53791', '17.631', '410', '20']
['17.6', '61.27933', '-46.25481', '150.2397', '0.3816719', '76.54532', '59.53766', '17.631', '410', '20']
['17.616', '61.27937', '-46.25452', '150.2408', '0.3823585', '76.54346', '59.53729', '17.631', '410', '20']
['17.632', '61.27937', '-46.2567', '150.2395', '0.3829079', '76.54408', '59.53721', '18.331', '410', '30']
['17.648', '61.27937', '-46.25528', '150.2429', '0.3833199', '76.54491', '59.53724', '18.331', '410', '30']
['17.664', '61.27951', '-46.25413', '150.2469', '0.3835258', '76.54614', '59.53724', '18.331', '410', '30']
['17.68', '61.27951', '-46.2551', '150.2466', '0.3835945', '76.54779', '59.53735', '18.331', '410', '30']
['17.696', '61.27937', '-46.25421', '150.2486', '0.3836632', '76.54903', '59.53747', '18.331', '410', '30']
['17.712', '61.27951', '-46.25321', '150.2514', '0.3837318', '76.55026', '59.53747', '18.331', '410', '30']
['17.728', '61.27947', '-46.25384', '150.2507', '0.3838348', '76.55177', '59.53764', '18.331', '410', '30']
['17.744', '61.2793', '-46.25338', '150.2515', '0.3838348', '76.55301', '59.53765', '18.331', '410', '30']
['17.76', '61.27947', '-46.2528', '150.2525', '0.3838005', '76.5539', '59.53789', '18.331', '410', '30']
['17.776', '61.27944', '-46.25333', '150.2518', '0.3838005', '76.55452', '59.53786', '18.331', '410', '30']
['17.792', '61.27923', '-46.25303', '150.252', '0.3837662', '76.55534', '59.53805', '18.331', '410', '30']
['17.808', '61.27937', '-46.25274', '150.2523', '0.3838005', '76.55589', '59.53814', '18.331', '410', '30']
['17.824', '61.27939', '-46.25313', '150.2518', '0.3837662', '76.5563', '59.53824', '18.331', '410', '30']
['17.84', '61.2792', '-46.25293', '150.2519', '0.3836632', '76.55658', '59.53834', '18.331', '410', '30']
['17.856', '61.27928', '-46.25277', '150.252', '0.3836632', '76.55658', '59.53845', '18.331', '410', '30']
['17.872', '61.27937', '-46.25304', '150.2516', '0.3836288', '76.55658', '59.53861', '18.331', '410', '30']
['17.888', '61.27923', '-46.25291', '150.2518', '0.3836288', '76.55665', '59.53877', '18.331', '410', '30']
['17.904', '61.27916', '-46.25282', '150.2518', '0.3836288', '76.55672', '59.53893', '18.331', '410', '30']
['17.92', '61.27933', '-46.25302', '150.2515', '0.3836288', '76.55658', '59.53899', '18.331', '410', '30']
['17.936', '61.27923', '-46.25288', '150.2517', '0.3836632', '76.55658', '59.53927', '18.331', '410', '30']
['17.952', '61.27923', '-46.25285', '150.2516', '0.3835945', '76.55658', '59.53921', '18.331', '410', '30']
['17.968', '61.2793', '-46.25296', '150.2515', '0.3836288', '76.55658', '59.53943', '18.331', '410', '30']
['17.984', '61.27923', '-46.25285', '150.2516', '0.3835258', '76.55658', '59.53943', '18.331', '410', '30']
['18', '61.2792', '-46.25285', '150.2516', '0.3834572', '76.55658', '59.53949', '18.331', '410', '30']
['18.016', '61.27927', '-46.25296', '150.2514', '0.3834572', '76.55644', '59.53949', '18.331', '410', '30']
['18.032', '61.27923', '-46.25288', '150.2516', '0.3834572', '76.55651', '59.5396', '18.331', '410', '30']
['18.048', '61.2792', '-46.25288', '150.2515', '0.3834572', '76.55644', '59.53971', '18.331', '410', '30']
['18.064', '61.27923', '-46.25296', '150.2514', '0.3834228', '76.55644', '59.53999', '18.331', '410', '30']
['18.08', '61.27923', '-46.25283', '150.2515', '0.3834228', '76.55644', '59.53977', '18.331', '410', '30']
['18.096', '61.27925', '-46.25291', '150.2514', '0.3834228', '76.55644', '59.5401', '18.331', '410', '30']
['18.112', '61.2792', '-46.25291', '150.2514', '0.3833885', '76.55644', '59.53993', '18.331', '410', '30']
['18.128', '61.27923', '-46.25288', '150.2514', '0.3833885', '76.55644', '59.5401', '18.331', '410', '30']
['18.144', '61.27923', '-46.25291', '150.2514', '0.3833885', '76.55644', '59.54015', '18.331', '410', '30']
['18.16', '61.2792', '-46.25293', '150.2514', '0.3833885', '76.55644', '59.54004', '18.331', '410', '30']
['18.176', '61.2792', '-46.25288', '150.2515', '0.3834228', '76.5563', '59.54027', '18.331', '410', '30']
['18.192', '61.2792', '-46.25291', '150.2514', '0.3834228', '76.55637', '59.54027', '18.331', '410', '30']
['18.208', '61.2792', '-46.25291', '150.2514', '0.3833885', '76.55644', '59.54015', '18.331', '410', '30']
['18.224', '61.2792', '-46.25292', '150.2514', '0.3834228', '76.55624', '59.54033', '18.331', '410', '30']
['18.24', '61.2792', '-46.25291', '150.2514', '0.3833542', '76.55624', '59.54027', '18.331', '410', '30']
['18.256', '61.27923', '-46.25291', '150.2514', '0.3833542', '76.55617', '59.54016', '18.331', '410', '30']
['18.272', '61.2792', '-46.25291', '150.2514', '0.3833542', '76.55617', '59.54033', '18.331', '410', '30']
['18.288', '61.27916', '-46.25294', '150.2514', '0.3833199', '76.55617', '59.54022', '18.331', '410', '30']
['18.304', '61.27916', '-46.25291', '150.2514', '0.3832855', '76.55617', '59.54027', '18.331', '410', '30']
['18.32', '61.2792', '-46.25291', '150.2514', '0.3833199', '76.55624', '59.54027', '18.331', '410', '30']
['18.336', '61.2792', '-46.25291', '150.2514', '0.3832512', '76.55617', '59.54022', '18.64', '410', '40']
['18.352', '61.27913', '-46.25138', '150.2363', '0.3833199', '76.57223', '59.54006', '18.64', '410', '40']
['18.368', '61.27882', '-46.22969', '150.0276', '0.3831825', '76.77246', '59.53727', '18.64', '410', '40']
['18.384', '61.27762', '-46.15507', '149.3326', '0.3827362', '77.40967', '59.53172', '18.64', '410', '40']
['18.4', '61.27521', '-45.99323', '148.0047', '0.3821182', '78.5749', '59.5328', '18.64', '410', '40']
['18.416', '61.27019', '-45.68026', '145.9477', '0.3805733', '80.31528', '59.53927', '18.64', '410', '40']
['18.432', '61.26321', '-45.10782', '142.9917', '0.3793373', '82.70178', '59.54888', '18.64', '410', '40']
['18.448', '61.25408', '-44.15118', '138.9841', '0.3775177', '85.71128', '59.56308', '18.64', '410', '40']
['18.464', '61.24589', '-42.85328', '134.4376', '0.3759727', '88.91077', '59.57619', '18.64', '410', '40']
['18.48', '61.2389', '-41.35982', '129.9554', '0.3751144', '91.87331', '59.59221', '18.64', '410', '40']
['18.496', '61.23281', '-39.83056', '125.8665', '0.3748741', '94.42735', '59.60657', '18.64', '410', '40']
['18.512', '61.2292', '-38.49998', '122.5658', '0.3751144', '96.38539', '59.61851', '18.64', '410', '40']
['18.528', '61.22748', '-37.67835', '120.6303', '0.3749084', '97.4957', '59.62593', '18.64', '410', '40']
['18.544', '61.22663', '-37.45983', '120.1565', '0.3749084', '97.80427', '59.62897', '18.64', '410', '40']
['18.56', '61.2266', '-37.45029', '120.1403', '0.3749084', '97.85296', '59.63', '18.64', '410', '40']
['18.576', '61.22663', '-37.45306', '120.145', '0.3749771', '97.87266', '59.63069', '18.64', '410', '40']
['18.592', '61.22657', '-37.45179', '120.1518', '0.3750458', '97.87967', '59.63114', '18.64', '410', '40']
['18.608', '61.22663', '-37.45283', '120.1512', '0.3750801', '97.88049', '59.63144', '18.64', '410', '40']
['18.624', '61.22663', '-37.45478', '120.1488', '0.3751488', '97.88015', '59.63156', '18.64', '410', '40']
['18.64', '61.2266', '-37.4536', '120.1498', '0.3751831', '97.87926', '59.63159', '18.64', '410', '40']
['18.656', '61.2267', '-37.45371', '120.1484', '0.3751831', '97.87795', '59.63153', '19.407', '420', '10']
['18.672', '61.23064', '-37.4632', '120.1525', '0.3752174', '97.87527', '59.62306', '19.407', '420', '10']
['18.688', '61.28514', '-37.54734', '120.264', '0.3745995', '97.85049', '59.45859', '19.407', '420', '10']
['18.704', '61.46461', '-37.82702', '120.6241', '0.3705482', '97.76459', '58.87773', '19.407', '420', '10']
['18.72', '61.79804', '-38.34032', '121.2732', '0.3636131', '97.61174', '57.8035', '19.407', '420', '10']
['18.736', '62.28549', '-39.08338', '122.218', '0.3524895', '97.39167', '56.24395', '19.407', '420', '10']
['18.752', '62.91841', '-40.05294', '123.4613', '0.3353577', '97.09792', '54.20063', '19.407', '420', '10']
['18.768', '63.70181', '-41.25603', '124.9922', '0.313385', '96.75014', '51.676', '19.407', '420', '10']
['18.784', '64.63709', '-42.68812', '126.8163', '0.2902451', '96.33224', '48.67526', '19.407', '420', '10']
['18.8', '65.71918', '-44.34696', '128.9368', '0.2611313', '95.84404', '45.19651', '19.407', '420', '10']
['18.816', '66.95015', '-46.23665', '131.3477', '0.2299576', '95.29198', '41.24236', '19.407', '420', '10']
['18.832', '68.33175', '-48.35706', '134.0498', '0.193119', '94.67111', '36.81289', '19.407', '420', '10']
['18.848', '69.85979', '-50.69922', '137.0392', '0.1559715', '93.98721', '31.91847', '19.407', '420', '10']
['18.864', '71.49882', '-53.21551', '140.2464', '0.1151505', '93.25662', '26.66205', '19.407', '420', '10']
['18.88', '73.17197', '-55.78308', '143.5163', '0.06804657', '92.50523', '21.30407', '19.407', '420', '10']
['18.896', '74.84443', '-58.35168', '146.7913', '0.03144836', '91.75252', '15.94488', '19.407', '420', '10']
['18.912', '76.51435', '-60.91562', '150.0693', '-0.01987839', '91.00209', '10.58702', '19.407', '420', '10']
['18.928', '78.18764', '-63.48394', '153.3409', '-0.05678558', '90.24671', '5.226393', '19.407', '420', '10']
['18.944', '79.85639', '-66.04436', '156.6083', '-0.1053314', '89.49531', '-0.1125258', '19.407', '420', '10']
['18.96', '81.48566', '-68.52222', '159.7976', '-0.142067', '88.75346', '-5.203786', '19.407', '420', '10']
['18.976', '82.98976', '-70.73525', '162.7079', '-0.182682', '87.99877', '-9.417635', '19.407', '420', '10']
['18.992', '84.33064', '-72.58809', '165.2864', '-0.2175293', '87.23653', '-12.49582', '19.407', '420', '10']
['19.008', '85.50536', '-74.07619', '167.5197', '-0.2493896', '86.47092', '-14.40944', '19.407', '420', '10']
['19.024', '86.51857', '-75.20894', '169.3963', '-0.2769585', '85.69089', '-15.16291', '19.407', '420', '10']
['19.04', '87.36671', '-75.98045', '170.9276', '-0.302639', '84.90674', '-14.79194', '19.407', '420', '10']
['19.056', '88.04896', '-76.38953', '172.1152', '-0.3232384', '84.11799', '-13.23773', '19.407', '420', '10']
['19.072', '88.57013', '-76.44479', '172.9486', '-0.3381042', '83.31729', '-10.49727', '19.407', '420', '10']
['19.088', '88.92512', '-76.13921', '173.4343', '-0.3501892', '82.50945', '-6.582428', '19.407', '420', '10']
['19.104', '89.11491', '-75.46942', '173.5764', '-0.3599052', '81.69324', '-1.498384', '19.407', '420', '10']
['19.12', '89.14643', '-74.44566', '173.3754', '-0.3647118', '80.87098', '4.729453', '19.407', '420', '10']
['19.136', '89.04172', '-73.12664', '172.8824', '-0.3672523', '80.04041', '11.89237', '19.407', '420', '10']
['19.152', '88.88303', '-71.70512', '172.2939', '-0.3697243', '79.21843', '19.34117', '19.407', '420', '10']
['19.168', '88.72593', '-70.33222', '171.7083', '-0.3708229', '78.42714', '26.5292', '19.407', '420', '10']
['19.184', '88.59011', '-69.1352', '171.1999', '-0.3710632', '77.74118', '32.77478', '19.407', '420', '10']
['19.2', '88.47688', '-68.16544', '170.7886', '-0.3713722', '77.18431', '37.83026', '19.407', '420', '10']
['19.216', '88.39201', '-67.42782', '170.471', '-0.3713036', '76.75488', '41.68262', '19.407', '420', '10']
['19.232', '88.33399', '-66.91811', '170.2498', '-0.3709259', '76.46141', '44.34408', '19.407', '420', '10']
['19.248', '88.30048', '-66.63301', '170.13', '-0.3706512', '76.29318', '45.81843', '19.407', '420', '10']
['19.264', '88.29005', '-66.54825', '170.089', '-0.3706169', '76.24141', '46.27851', '19.407', '420', '10']
['19.28', '88.28929', '-66.54243', '170.0796', '-0.3701706', '76.23619', '46.33435', '19.407', '420', '10']
['19.296', '88.28895', '-66.54193', '170.0799', '-0.3698959', '76.23592', '46.34029', '19.407', '420', '10']
['19.312', '88.28867', '-66.54078', '170.0804', '-0.3696556', '76.23592', '46.35012', '19.407', '420', '10']
['19.328', '88.28874', '-66.54111', '170.0799', '-0.3693123', '76.23633', '46.36076', '19.407', '420', '10']
['19.344', '88.2886', '-66.53985', '170.0811', '-0.369175', '76.23653', '46.37273', '19.407', '420', '10']
['19.36', '88.2886', '-66.53869', '170.0821', '-0.368866', '76.23688', '46.38178', '19.407', '420', '10']
['19.376', '88.28874', '-66.53869', '170.0821', '-0.368763', '76.23729', '46.3888', '19.407', '420', '10']
['19.392', '88.2886', '-66.53803', '170.0831', '-0.3687286', '76.23743', '46.3928', '19.407', '420', '10']
['19.408', '88.2886', '-66.53748', '170.0836', '-0.3687286', '76.2377', '46.39477', '19.888', '420', '20']
['19.424', '88.2886', '-66.53759', '170.0836', '-0.36866', '76.23804', '46.39586', '19.888', '420', '20']
['19.44', '88.28847', '-66.53814', '170.1009', '-0.3686256', '76.22596', '46.39653', '19.888', '420', '20']
['19.456', '88.28847', '-66.55039', '170.2936', '-0.3686256', '76.03418', '46.40048', '19.888', '420', '20']
['19.472', '88.28682', '-66.58549', '170.9177', '-0.368969', '75.4346', '46.4128', '19.888', '420', '20']
['19.488', '88.28249', '-66.62439', '172.0339', '-0.3696556', '74.35458', '46.42095', '19.888', '420', '20']
['19.504', '88.27673', '-66.63795', '173.5915', '-0.3712349', '72.81477', '46.42376', '19.888', '420', '20']
['19.52', '88.2689', '-66.58374', '175.5282', '-0.3744965', '70.8257', '46.42392', '19.888', '420', '20']
['19.536', '88.25873', '-66.39702', '177.7735', '-0.3811913', '68.40249', '46.42552', '19.888', '420', '20']
['19.552', '88.24741', '-66.01415', '180.2363', '-0.3898773', '65.56036', '46.42977', '19.888', '420', '20']
['19.568', '88.2334', '-65.36255', '182.8264', '-0.4028206', '62.31785', '46.43677', '19.888', '420', '20']
['19.584', '88.21788', '-64.37801', '185.4217', '-0.4191284', '58.7554', '46.44957', '19.888', '420', '20']
['19.6', '88.20236', '-63.11876', '187.7443', '-0.4353332', '55.2167', '46.46395', '19.888', '420', '20']
['19.616', '88.18835', '-61.76129', '189.571', '-0.4537353', '52.05514', '46.47967', '19.888', '420', '20']
['19.632', '88.17627', '-60.42722', '190.931', '-0.4718628', '49.3567', '46.49753', '19.888', '420', '20']
['19.648', '88.16597', '-59.18346', '191.9294', '-0.4894066', '47.10608', '46.51294', '19.888', '420', '20']
['19.664', '88.1578', '-58.09131', '192.6428', '-0.5027962', '45.28602', '46.5267', '19.888', '420', '20']
['19.68', '88.15169', '-57.20334', '193.1316', '-0.5153274', '43.89375', '46.53782', '19.888', '420', '20']
['19.696', '88.14661', '-56.54586', '193.4501', '-0.5244942', '42.90738', '46.54718', '19.888', '420', '20']
['19.712', '88.14448', '-56.14755', '193.6243', '-0.529541', '42.3194', '46.5533', '19.888', '420', '20']
['19.728', '88.14352', '-56.00088', '193.6827', '-0.5323563', '42.09336', '46.55573', '19.888', '420', '20']
['19.744', '88.1429', '-55.98259', '193.6866', '-0.5334206', '42.05106', '46.55622', '19.888', '420', '20']
['19.76', '88.1429', '-55.98336', '193.6859', '-0.5339699', '42.04663', '46.55606', '19.888', '420', '20']
['19.776', '88.14276', '-55.98265', '193.6878', '-0.5341415', '42.04674', '46.55578', '19.888', '420', '20']
['19.792', '88.14283', '-55.98248', '193.6899', '-0.5342445', '42.04777', '46.55574', '19.888', '420', '20']
['19.808', '88.14283', '-55.98166', '193.6925', '-0.5343132', '42.04893', '46.55558', '19.888', '420', '20']
['19.824', '88.14276', '-55.98039', '193.6949', '-0.5342102', '42.05069', '46.55546', '19.888', '420', '20']
['19.84', '88.1429', '-55.97995', '193.6962', '-0.5342102', '42.05244', '46.5554', '19.888', '420', '20']
['19.856', '88.14283', '-55.97924', '193.6976', '-0.5342102', '42.05484', '46.55531', '19.888', '420', '20']
['19.872', '88.1429', '-55.97864', '193.6984', '-0.5341072', '42.0582', '46.55518', '19.888', '420', '20']
['19.888', '88.1429', '-55.97853', '193.6986', '-0.5339699', '42.06126', '46.55507', '19.888', '420', '20']
['19.904', '88.1429', '-55.9782', '193.699', '-0.5339355', '42.06425', '46.55501', '20.588', '420', '30']
['19.92', '88.1429', '-55.97803', '193.6991', '-0.5339355', '42.06617', '46.55494', '20.588', '420', '30']
['19.936', '88.1429', '-55.97803', '193.699', '-0.5339355', '42.06775', '46.55488', '20.588', '420', '30']
['19.952', '88.1429', '-55.97792', '193.6991', '-0.5339699', '42.06874', '46.55479', '20.588', '420', '30']
['19.968', '88.14297', '-55.97798', '193.699', '-0.5339355', '42.06902', '46.55478', '20.588', '420', '30']
['19.984', '88.14304', '-55.97798', '193.6989', '-0.5338325', '42.06916', '46.55472', '20.588', '420', '30']
['20', '88.14304', '-55.97798', '193.699', '-0.5336609', '42.06926', '46.55466', '20.588', '420', '30']
['20.016', '88.14304', '-55.97798', '193.6989', '-0.5335236', '42.06936', '46.55465', '20.588', '420', '30']
['20.032', '88.14304', '-55.97798', '193.6989', '-0.5335579', '42.06936', '46.5546', '20.588', '420', '30']
['20.048', '88.14304', '-55.97798', '193.6989', '-0.5334892', '42.06922', '46.55449', '20.588', '420', '30']
['20.064', '88.14304', '-55.97798', '193.6987', '-0.5334892', '42.06916', '46.55455', '20.588', '420', '30']
['20.08', '88.14304', '-55.97798', '193.6987', '-0.5335579', '42.06916', '46.55455', '20.588', '420', '30']
['20.096', '88.1431', '-55.97798', '193.6987', '-0.5334892', '42.06912', '46.55444', '20.588', '420', '30']
['20.112', '88.1431', '-55.97798', '193.6986', '-0.5334892', '42.06916', '46.55439', '20.588', '420', '30']
['20.128', '88.1431', '-55.97803', '193.6986', '-0.5332832', '42.06895', '46.55445', '20.588', '420', '30']
['20.144', '88.1431', '-55.97809', '193.6986', '-0.5334206', '42.06874', '46.55446', '20.588', '420', '30']
['20.16', '88.1431', '-55.97809', '193.6986', '-0.5334206', '42.06874', '46.55446', '20.588', '420', '30']
['20.176', '88.14317', '-55.97809', '193.6985', '-0.5333862', '42.06874', '46.55446', '20.588', '420', '30']
['20.192', '88.14317', '-55.97809', '193.6985', '-0.5333519', '42.06874', '46.5544', '20.588', '420', '30']
['20.208', '88.14317', '-55.97809', '193.6985', '-0.5333176', '42.06871', '46.55446', '20.588', '420', '30']
['20.224', '88.14317', '-55.97809', '193.6984', '-0.5332146', '42.06874', '46.55435', '20.588', '420', '30']
['20.24', '88.1431', '-55.97809', '193.6984', '-0.5333176', '42.06878', '46.5544', '20.588', '420', '30']
['20.256', '88.14317', '-55.97809', '193.6984', '-0.5333519', '42.06861', '46.55441', '20.588', '420', '30']
['20.272', '88.14317', '-55.97814', '193.6984', '-0.5332146', '42.06844', '46.55436', '20.588', '420', '30']
['20.288', '88.14317', '-55.97814', '193.6984', '-0.5333862', '42.06837', '46.55436', '20.588', '420', '30']
['20.304', '88.14317', '-55.97814', '193.6984', '-0.5333176', '42.0683', '46.55436', '20.588', '420', '30']
['20.32', '88.14324', '-55.9782', '193.6984', '-0.5332489', '42.06833', '46.55436', '20.588', '420', '30']
['20.336', '88.14324', '-55.97814', '193.6984', '-0.5332832', '42.06823', '46.55431', '20.588', '420', '30']
['20.352', '88.14324', '-55.97814', '193.6983', '-0.5333176', '42.0682', '46.55431', '20.588', '420', '30']
['20.368', '88.14324', '-55.9782', '193.6984', '-0.5333862', '42.06816', '46.55431', '20.588', '420', '30']
